-18	-4	-0.1
-18	-3.68	-0.1
-18	-3.36	-0.1
-18	-3.04	-0.1
-18	-2.72	-0.1
-18	-2.4	-0.1
-18	-2.08	-0.1
-18	-1.76	-0.1
-18	-1.44	-0.1
-18	-1.12	-0.1
-18	-0.8	-0.1
-18	-0.48	-0.1
-18	-0.16	-0.1
-18	0.16	-0.1
-18	0.48	-0.1
-18	0.8	-0.1
-18	1.12	-0.1
-18	1.44	-0.1
-18	1.76	-0.1
-18	2.08	-0.1
-18	2.4	-0.1
-18	2.72	-0.1
-18	3.04	-0.1
-18	3.36	-0.1
-18	3.68	-0.1
-18	4	-0.1
-16.56	4	-0.1
-15.12	4	-0.1
-13.68	4	-0.1
-12.24	4	-0.1
-10.8	4	-0.1
-9.36	4	-0.1
-7.92	4	-0.1
-6.48	4	-0.1
-5.04	4	-0.1
-3.6	4	-0.1
-2.16	4	-0.1
-0.72	4	-0.1
0.72	4	-0.1
2.16	4	-0.1
3.6	4	-0.1
5.04	4	-0.1
6.48	4	-0.1
7.92	4	-0.1
9.36	4	-0.1
10.8	4	-0.1
12.24	4	-0.1
13.68	4	-0.1
15.12	4	-0.1
16.56	4	-0.1
18	4	-0.1
18	3.68	-0.1
18	3.36	-0.1
18	3.04	-0.1
18	2.72	-0.1
18	2.4	-0.1
18	2.08	-0.1
18	1.76	-0.1
18	1.44	-0.1
18	1.12	-0.1
18	0.8	-0.1
18	0.48	-0.1
18	0.16	-0.1
18	-0.16	-0.1
18	-0.48	-0.1
18	-0.8	-0.1
18	-1.12	-0.1
18	-1.44	-0.1
18	-1.76	-0.1
18	-2.08	-0.1
18	-2.4	-0.1
18	-2.72	-0.1
18	-3.04	-0.1
18	-3.36	-0.1
18	-3.68	-0.1
18	-4	-0.1
16.56	-4	-0.1
15.12	-4	-0.1
13.68	-4	-0.1
12.24	-4	-0.1
10.8	-4	-0.1
9.36	-4	-0.1
7.92	-4	-0.1
6.48	-4	-0.1
5.04	-4	-0.1
3.6	-4	-0.1
2.16	-4	-0.1
0.72	-4	-0.1
-0.72	-4	-0.1
-2.16	-4	-0.1
-3.6	-4	-0.1
-5.04	-4	-0.1
-6.48	-4	-0.1
-7.92	-4	-0.1
-9.36	-4	-0.1
-10.8	-4	-0.1
-12.24	-4	-0.1
-13.68	-4	-0.1
-15.12	-4	-0.1
-16.56	-4	-0.1
